Name,Number,CP,HP,Move1,Move2,Height,Weight,Attack,Defence,Stamina,Total,Date,Form,Shiny,Level,Lucky,Trade
Ponyta,77,928,87,Tackle,Flame Wheel,0.972136,21.242643,11,4,6,21,1542349041,0,0,21.000000,0,0

Snorunt,361,340,74,Hex,Icy Wind,0.679452,10.132624,12,14,12,38,1545339927,0,0,14.000000,0,0

Togepi,175,355,74,Hidden Power,Dazzling Gleam,0.239006,1.201097,12,12,13,37,1546078623,0,0,20.000000,0,0

Chikorita,152,506,84,Vine Whip,Energy Ball,0.753681,5.342365,12,10,13,35,1546454752,0,0,20.000000,0,0

Kabuto,140,1197,87,Mud Shot,Rock Tomb,0.439271,9.923397,11,10,14,35,1542906710,0,0,34.000000,0,0

Golduck,55,1388,122,Confusion,Ice Beam,1.869382,91.132545,15,12,15,42,1487578728,0,0,20.000000,0,0

Venomoth,49,1538,126,Confusion,Psychic,1.531872,12.295970,7,10,7,24,1480422451,0,0,28.000000,0,0

Chimchar,390,525,83,Ember,Flame Charge,0.573620,6.743441,12,14,12,38,1545578086,0,0,20.000000,0,0

Houndour,228,723,86,Feint Attack,Crunch,0.471656,5.551057,13,14,13,40,1543473365,0,0,21.000000,0,0

Piplup,393,579,89,Pound,Drill Peck,0.379837,4.550072,11,15,7,33,1540069684,0,0,20.000000,0,1540233507032

Bellsprout,69,218,54,Acid,Power Whip,0.820038,5.398409,9,14,9,32,1546499506,0,0,8.000000,0,0

Mantine,226,1163,105,Bubble,Water Pulse,2.248140,303.464203,12,10,13,35,1541607026,0,0,20.000000,0,0

Chimchar,390,413,71,Ember,Flame Charge,0.506824,6.494306,12,14,7,33,1543479035,0,0,16.000000,0,0

Treecko,252,198,46,Bullet Seed,Aerial Ace,0.448667,3.319231,2,8,3,13,1545372208,0,0,8.000000,0,0

Spinda,327,510,86,Psycho Cut,Rock Tomb,0.956829,3.144846,14,13,12,39,1539066757,37,0,15.000000,0,0

Crobat,169,1645,133,Air Slash,Air Cutter,1.602556,45.015263,11,5,11,27,1488233643,0,0,23.000000,0,0

Larvitar,246,720,96,Bite,Crunch,0.601754,72.930458,14,15,8,37,1543788854,0,0,25.000000,0,0

Kricketot,401,220,75,Bug Bite,Struggle,0.257798,1.041077,14,13,12,39,1545505672,0,0,20.000000,0,0

Beldum,374,543,79,Take Down,Struggle,0.657579,106.788063,13,15,13,41,1538462799,0,0,20.000000,0,0

Magikarp,129,104,50,Splash,Struggle,0.723223,3.640178,11,14,12,37,1543655950,0,0,15.000000,0,0

Skiploom,188,576,99,Bullet Seed,Dazzling Gleam,0.595376,0.898608,10,4,10,24,1540415335,0,0,23.000000,0,0

Mewtwo,150,4070,178,Confusion,Psychic,2.152380,145.513092,12,15,14,41,1537890086,0,0,39.000000,1,1540203815485

Altaria,334,501,77,Peck,Sky Attack,1.305967,28.705877,15,7,14,36,1540121713,0,1,9.000000,0,0

Mewtwo,150,2334,135,Psycho Cut,Focus Blast,1.969816,86.514381,10,15,12,37,1538303845,0,0,20.000000,0,0

Muk,89,1523,146,PoisonJab,Dark Pulse,0.951481,46.733780,11,12,12,35,1542202085,76,0,20.000000,0,0

Ninjask,291,805,87,Metal Claw,Shadow Ball,0.962257,17.535860,11,13,13,37,1543474345,0,0,15.000000,0,0

Golem,76,1681,122,Rock Throw,Stone Edge,1.719315,382.739014,15,14,15,44,1538667274,72,0,20.000000,0,0

Igglybuff,174,294,130,Feint Attack,Wild Charge,0.278610,1.021931,15,12,12,39,1538722611,0,0,20.000000,0,0

Loudred,294,518,100,Bite,Flamethrower,0.867317,37.108494,15,15,5,35,1543575866,0,0,14.000000,0,0

Magby,240,733,84,Karate Chop,Brick Break,0.712178,24.949831,12,13,14,39,1545986880,0,0,20.000000,0,0

Venusaur,3,2362,150,Razor Leaf,Solar Beam,2.142192,70.068634,15,10,12,37,1469224228,0,0,32.000000,0,0

Snubbull,209,908,121,Tackle,Brick Break,0.691342,9.858090,3,8,14,25,1487296828,0,0,29.000000,0,0

Nidoking,34,1718,131,PoisonJab,Megahorn,1.419613,64.702339,15,11,10,36,1476773826,0,0,24.000000,0,0

Pidgey,16,108,45,Quick Attack,Air Cutter,0.232886,1.077229,4,4,10,18,1541775732,0,0,7.000000,0,0

Slowpoke,79,1089,164,Confusion,Water Pulse,1.117765,24.494478,14,10,9,33,1539522533,0,0,35.000000,0,0

Geodude,74,808,83,Rock Throw,Rock Slide,0.449082,25.463327,12,12,10,34,1537889076,67,0,23.000000,0,0

Trapinch,328,709,83,Struggle Bug,Crunch,0.559347,9.669898,15,12,12,39,1546185125,0,0,20.000000,0,0

Turtwig,387,474,81,Tackle,Body Slam,0.430843,13.176845,5,8,6,19,1546184793,0,0,16.000000,0,0

Seedot,273,438,94,Quick Attack,Grass Knot,0.529692,4.924778,13,5,13,31,1540276864,0,0,28.000000,0,0

Whiscash,340,832,125,Water Gun,Blizzard,0.815061,21.479906,13,7,1,21,1539876424,0,0,15.000000,0,0

Abra,63,740,63,Charge Beam,Signal Beam,0.879813,21.797724,13,12,13,38,1487621532,0,0,20.000000,0,0

Dratini,147,743,93,Dragon Breath,Twister,1.765512,3.998959,8,13,11,32,1543682978,0,0,28.000000,0,0

Mankey,56,383,59,Karate Chop,Low Sweep,0.457162,21.977142,4,3,0,7,1545130944,0,0,14.000000,0,0

Aipom,190,712,89,Astonish,Low Sweep,0.750898,10.642731,11,11,4,26,1544598127,0,0,20.000000,0,0

Arcanine,59,2483,157,Fire Fang,Flamethrower,1.994066,155.249603,14,15,12,41,1481022443,0,0,29.000000,0,0

Eevee,133,835,110,Tackle,Dig,0.304276,6.623764,11,14,8,33,1545897135,0,0,29.000000,0,0

Kricketot,401,215,76,Struggle Bug,Struggle,0.289061,1.799931,12,14,14,40,1541716301,0,0,20.000000,0,0

Aron,304,240,49,Tackle,Rock Tomb,0.459034,82.373886,14,10,4,28,1546330113,0,1,7.000000,0,0

Aerodactyl,142,1548,119,Steel Wing,Ancient Power,2.082035,89.528954,13,13,10,36,1546260495,0,0,20.000000,0,0

Machop,66,705,108,Karate Chop,Brick Break,0.712419,13.574109,15,11,10,36,1546543269,0,0,20.000000,0,0

Anorith,347,1226,97,Struggle Bug,Ancient Power,0.782337,12.562789,15,14,7,36,1542574471,0,0,29.000000,0,1542642942012

Tangela,114,1259,106,Vine Whip,Sludge Bomb,0.985467,30.912687,12,15,15,42,1541589124,0,0,20.000000,0,0

Machamp,68,2120,146,Counter,Dynamic Punch,1.752088,157.867813,11,12,13,36,1544607967,0,0,25.000000,0,0

Snorunt,361,546,92,Hex,Avalanche,0.694275,11.915358,15,14,10,39,1545895891,0,0,22.000000,0,0

Gengar,94,1582,99,Lick,Psychic,1.353590,34.787090,11,11,11,33,1541240227,0,0,20.000000,0,0

Gengar,94,1624,100,Lick,Psychic,1.567610,46.007748,14,14,13,41,1541240933,0,0,20.000000,0,0

Snover,459,595,93,Powder Snow,Stomp,0.906474,34.850338,12,5,2,19,1545339718,0,0,20.000000,0,0

Yanma,193,166,47,Wing Attack,Silver Wind,1.070833,35.103416,0,6,1,7,1538500187,0,0,5.000000,0,0

Delibird,225,438,71,Present,Ice Punch,0.952196,14.484587,15,5,10,30,1545232295,0,0,15.000000,0,0

Taillow,276,533,94,Peck,Aerial Ace,0.274208,1.698536,12,0,14,26,1538487987,0,0,28.000000,0,0

Pineco,204,460,77,Bug Bite,Sand Tomb,0.541560,5.251788,12,15,13,40,1541774721,0,0,15.000000,0,0

Buneary,427,685,93,Quick Attack,Swift,0.356574,4.355129,11,14,10,35,1541716055,0,0,20.000000,0,0

Aron,304,999,104,Metal Claw,Rock Tomb,0.382580,67.088760,11,14,11,36,1538407389,0,0,28.000000,0,1538641435539

Squirtle,7,378,77,Bubble,Aqua Tail,0.410652,6.465436,0,4,14,18,1543669555,0,1,17.000000,0,0

Whismur,293,515,133,Pound,Flamethrower,0.612966,19.801161,8,4,15,27,1540307874,0,0,34.000000,0,0

Charmander,4,553,78,Ember,Flame Charge,0.548572,8.223948,5,2,2,9,1546360790,0,0,24.000000,0,0

Cyndaquil,155,72,30,Ember,Swift,0.442126,4.214561,2,1,9,12,1541846090,0,1,3.500000,0,0

Eevee,133,110,41,Quick Attack,Dig,0.383041,12.020120,15,12,15,42,1476301139,0,0,4.000000,1,1540994226210

Magby,240,742,85,Ember,Flame Burst,0.606985,13.070411,12,15,15,42,1543777559,0,0,20.000000,0,0

Slugma,218,645,90,Rock Throw,Flame Charge,0.646001,31.550106,7,4,4,15,1487375777,0,0,30.000000,0,0

Magikarp,129,153,60,Splash,Struggle,0.846781,8.019104,11,1,8,20,1542904499,0,0,24.000000,0,0

Carvanha,318,558,84,Bite,Crunch,0.902965,29.141417,10,14,13,37,1545468361,0,0,20.000000,0,0

Beldum,374,535,78,Take Down,Struggle,0.700765,140.584579,12,14,12,38,1546260739,0,0,20.000000,0,0

Cubone,104,706,98,Rock Smash,Bulldoze,0.427334,6.836555,15,2,7,24,1541604907,0,0,26.000000,0,0

Togepi,175,352,74,Hidden Power,Psyshock,0.358704,2.192485,12,10,13,35,1538818444,0,0,20.000000,0,0

Beldum,374,673,89,Take Down,Struggle,0.636067,108.556290,15,6,14,35,1540117041,0,0,25.000000,0,0

Snover,459,271,63,Powder Snow,Ice Beam,0.989939,51.100346,10,11,4,25,1545694444,0,0,9.000000,0,0

Chikorita,152,698,100,Tackle,Energy Ball,0.760722,4.761250,10,3,12,25,1543656501,0,0,29.000000,0,0

Snover,459,863,120,Ice Shard,Energy Ball,1.016645,53.299152,5,10,13,28,1545514551,0,0,29.000000,0,0

Sudowoodo,185,1200,111,Counter,Earthquake,0.934425,26.265789,12,14,14,40,1488191049,0,0,20.000000,0,0

Abra,63,931,71,Charge Beam,Shadow Ball,0.953074,25.850634,10,15,14,39,1539456255,0,0,25.000000,0,0

Skorupi,451,756,94,Infestation,Sludge Bomb,0.940060,18.751427,6,14,12,32,1545609946,0,0,29.000000,0,0

Beldum,374,545,80,Take Down,Struggle,0.548622,87.286011,14,12,14,40,1539017947,0,0,20.000000,0,0

Moltres,146,1937,130,Fire Spin,Heat Wave,2.079787,63.250568,13,12,12,37,1502036738,0,0,20.000000,0,0

Togepi,175,345,72,Peck,Psyshock,0.270698,1.145421,10,15,10,35,1545582992,0,0,20.000000,0,0

Cleffa,173,369,87,Zen Headbutt,Psyshock,0.279834,2.393697,15,11,10,36,1540481729,0,0,20.000000,0,0

Torchic,255,365,64,Scratch,Flame Charge,0.414896,2.406426,6,14,5,25,1544607081,0,0,13.000000,0,0

Beldum,374,602,81,Take Down,Struggle,0.454666,44.050472,15,15,10,40,1540115518,0,0,22.000000,0,0

Snubbull,209,558,90,Bite,Crunch,0.623278,8.762012,13,15,15,43,1546356476,0,0,16.000000,0,0

Marowak,105,1397,110,Rock Smash,Dig,1.043200,44.771992,15,11,2,28,1541607060,0,0,28.000000,0,0

Tyrogue,236,253,73,Tackle,Low Sweep,0.616704,15.931434,10,11,12,33,1546182100,0,0,20.000000,0,0

Vulpix,37,468,77,Powder Snow,Blizzard,0.504982,7.544523,10,10,13,33,1545473994,56,0,20.000000,0,0

Pelipper,279,1201,99,Water Gun,Hydro Pump,1.121192,20.664852,15,14,12,41,1538647264,0,0,20.000000,0,0

Poliwag,60,32,20,Bubble,Mud Bomb,0.581928,10.394311,14,2,6,22,1478618060,0,0,2.000000,0,0

Beldum,374,264,54,Take Down,Struggle,0.663122,117.622086,9,1,4,14,1540113193,0,1,11.000000,0,0

Drifblim,426,1707,220,Astonish,Shadow Ball,1.465488,23.943796,14,9,12,35,1540449569,0,0,26.000000,0,0

Spinda,327,509,85,Psycho Cut,Dig,1.171381,5.480548,14,14,10,38,1541487855,43,0,15.000000,0,0

Anorith,347,1269,100,Scratch,Ancient Power,0.603850,7.982590,13,12,8,33,1542902874,0,0,31.000000,0,0

Articuno,144,1705,131,Frost Breath,Ice Beam,1.528120,54.576180,13,11,13,37,1501350435,0,0,20.000000,0,0

Dratini,147,710,86,Iron Tail,Aqua Tail,1.928436,3.707576,15,6,4,25,1543645955,0,0,27.000000,0,0

Dratini,147,556,79,Iron Tail,Aqua Tail,1.875194,3.765725,13,14,12,39,1546362895,0,0,20.000000,0,0

Growlithe,58,682,94,Bite,Flame Wheel,0.830571,23.094219,11,14,12,37,1546452066,0,0,20.000000,0,0

Poochyena,261,568,89,Snarl,Crunch,0.535372,13.619069,15,14,11,40,1540991685,0,0,30.000000,0,0

Furret,162,1426,151,Quick Attack,Hyper Beam,2.275529,51.144058,9,11,7,27,1540911398,0,0,31.000000,0,0

Mantine,226,1193,105,Wing Attack,Ice Beam,2.319062,259.328674,15,13,13,41,1487723807,0,0,20.000000,0,0

Snorunt,361,507,93,Powder Snow,Shadow Ball,0.708297,14.827463,5,3,6,14,1546183800,0,0,24.000000,0,0

Heatran,485,2097,131,Fire Spin,Fire Blast,1.427607,318.434662,12,14,11,37,1545231964,0,0,20.000000,0,0

Vulpix,37,474,75,Powder Snow,Blizzard,0.414495,2.535395,10,15,11,36,1537802607,56,0,20.000000,0,0

Snorunt,361,491,90,Powder Snow,Shadow Ball,0.648574,15.918683,13,12,15,40,1544123821,0,0,20.000000,0,0

Tangela,114,1801,128,Vine Whip,Solar Beam,1.074528,35.791695,12,10,15,37,1478630956,0,0,29.000000,0,0

Gligar,207,1479,127,Fury Cutter,Night Slash,1.091895,64.876694,9,6,11,26,1546113689,0,0,30.000000,0,0

Aerodactyl,142,1582,121,Steel Wing,Iron Head,1.972721,78.775467,15,14,14,43,1546185125,0,0,20.000000,0,0

Rapidash,78,1386,103,Ember,Drill Run,1.715082,102.440315,15,15,10,40,1476824641,0,0,20.000000,0,0

Solrock,338,1865,163,Rock Throw,Psychic,1.267309,113.676231,5,5,15,25,1539187020,0,0,31.000000,0,0

Chimchar,390,228,56,Ember,Flame Wheel,0.602286,9.397742,6,0,7,13,1541527817,0,0,10.000000,0,0

Wynaut,360,271,136,Counter,Mirror Coat,0.598662,10.468641,10,11,13,34,1546332924,0,0,20.000000,0,0

Beldum,374,598,80,Take Down,Struggle,0.616931,98.942146,15,14,9,38,1540122432,0,0,22.000000,0,0

Bellsprout,69,708,99,Vine Whip,Power Whip,0.708043,3.040216,15,15,15,45,1541716453,0,0,24.000000,0,0

Grimer,88,796,127,Mud Slap,Mud Bomb,0.775032,22.534483,10,6,14,30,1543478723,73,0,22.000000,0,0

Flaaffy,180,855,111,Charge Beam,Thunderbolt,0.834393,14.708809,13,14,15,42,1537888061,0,0,20.000000,0,0

Eevee,133,726,107,Quick Attack,Swift,0.299461,6.023746,7,5,9,21,1542794650,0,0,27.000000,0,0

Seadra,117,1332,99,Dragon Breath,Aurora Beam,1.079587,15.907508,13,14,9,36,1480430672,0,0,23.000000,0,0

Onix,95,590,74,Tackle,Rock Slide,8.477919,213.041809,10,13,13,36,1477780067,0,0,20.000000,0,0

Deoxys,386,1735,87,Zen Headbutt,Thunderbolt,1.864324,83.916595,11,12,10,33,1541585238,33,0,20.000000,0,0

Chimchar,390,529,81,Ember,Flamethrower,0.383820,4.030307,15,12,10,37,1541856437,0,0,20.000000,0,0

Shinx,403,489,83,Tackle,Swift,0.585990,13.548875,15,13,12,40,1540796418,0,0,20.000000,0,0

Snorunt,361,662,107,Powder Snow,Icy Wind,0.694114,12.630573,9,12,15,36,1546242898,0,0,28.000000,0,0

Surskit,283,569,86,Bubble,Aqua Jet,0.542186,1.723036,14,6,2,22,1543478749,0,0,28.000000,0,0

Seedot,273,126,46,Bullet Seed,Energy Ball,0.513497,4.579861,15,10,5,30,1546362879,0,0,8.000000,0,0

Snorunt,361,339,76,Hex,Avalanche,0.774982,21.360830,12,0,11,23,1545468136,0,0,15.000000,0,0

Entei,244,1464,137,Fire Spin,Flamethrower,2.361940,281.652344,13,12,15,40,1544788717,0,0,15.000000,0,0

Charmander,4,671,87,Ember,Flamethrower,0.698903,12.162326,2,2,1,5,1543655223,0,1,30.000000,0,0

Snorunt,361,197,56,Powder Snow,Avalanche,0.750716,18.756208,14,15,14,43,1545513952,0,0,8.000000,0,0

Quagsire,195,1487,163,Mud Shot,Stone Edge,1.429124,88.847740,3,1,7,11,1487323238,0,0,30.000000,0,0

Magby,240,741,83,Karate Chop,Fire Punch,0.661826,16.903889,15,13,12,40,1545579559,0,0,20.000000,0,0

Stunky,434,615,100,Bite,Sludge Bomb,0.292833,10.271531,15,13,13,41,1540565105,0,0,19.000000,0,0

Mewtwo,150,2344,135,Psycho Cut,Flamethrower,1.880383,113.828987,13,12,13,38,1537890091,0,0,20.000000,0,0

Snover,459,894,122,Powder Snow,Energy Ball,0.886712,37.081032,3,15,12,30,1545514218,0,0,30.000000,0,0

Misdreavus,200,799,85,Astonish,Dark Pulse,0.648893,0.724306,14,10,11,35,1543998391,0,0,15.000000,0,0

Alakazam,65,2330,111,Confusion,Shadow Ball,1.509788,41.200039,14,13,14,41,1537802983,0,0,27.000000,0,0

Jynx,124,1067,91,Confusion,Avalanche,1.536108,58.347271,11,13,14,38,1538819468,0,0,15.000000,0,0

Seaking,119,1678,143,Peck,Water Pulse,1.288431,35.033188,8,10,10,28,1481908170,0,0,29.000000,0,0

Muk,89,2097,170,PoisonJab,Gunk Shot,1.229364,31.161674,13,15,13,41,1483427996,0,0,27.000000,0,0

Diglett,50,171,32,Mud Slap,Rock Tomb,0.243493,1.244052,8,4,11,23,1540412768,60,0,10.000000,0,0

Snorunt,361,112,44,Powder Snow,Shadow Ball,0.655559,20.359980,12,8,15,35,1545514022,0,0,5.000000,0,0

Magikarp,129,114,50,Splash,Struggle,0.912336,9.328197,15,11,13,39,1539457054,0,0,15.000000,0,0

Tyrogue,236,259,72,Tackle,Low Sweep,0.451149,7.133288,12,11,11,34,1540143645,0,0,20.000000,0,0

Snorunt,361,515,94,Hex,Shadow Ball,0.770783,19.292814,1,14,7,22,1545897257,0,0,24.000000,0,0

Glalie,362,1196,122,Ice Shard,Shadow Ball,1.725702,383.988556,15,13,15,43,1540825357,0,0,20.000000,0,0

Feebas,349,151,58,Splash,Mirror Coat,0.682633,9.869874,15,10,13,38,1540325132,0,0,20.000000,0,0

Swalot,317,1687,182,Infestation,Gunk Shot,1.864453,114.988831,7,5,14,26,1539456360,0,0,35.000000,0,0

Larvitar,246,438,78,Rock Smash,Stomp,0.647270,84.491814,15,12,14,41,1543653086,0,0,15.000000,0,0

Meditite,307,380,69,Rock Smash,Psyshock,0.567338,10.425342,12,13,15,40,1546182100,0,0,20.000000,0,0

Budew,406,477,79,Razor Leaf,Grass Knot,0.188454,1.135458,15,11,13,39,1542901890,0,0,20.000000,0,0

Igglybuff,174,292,130,Pound,Wild Charge,0.284772,0.833571,12,15,11,38,1537639126,0,0,20.000000,0,0
